transaction_id,merchant_id,transaction_date,transaction_amount,currency,payment_method,status,failure_reason,country,customer_id
TXN004243,M0006,2024-06-25 18:00:00,485.23,USD,credit_card,successful,,Germany,C00166
TXN004244,M0019,2024-06-25 19:00:00,658.1,EUR,bank_transfer,refunded,Card expired,UK,C00812
TXN004245,M0045,2024-06-25 20:00:00,861.64,EUR,bank_transfer,successful,,Nigeria,C00226
TXN004246,M0060,2024-06-25 21:00:00,335.8,EUR,credit_card,successful,,Canada,C00380
TXN004247,M0026,2024-06-25 22:00:00,452.96,KES,mobile_money,successful,,Canada,C00941
TXN004248,M0050,2024-06-25 23:00:00,491.92,USD,crypto,successful,,UK,C00465
TXN004249,M0077,2024-06-26 0:00:00,622.81,NGN,mobile_money,successful,,Kenya,C00443
TXN004250,M0095,2024-06-26 1:00:00,13.36,EUR,credit_card,successful,,Germany,C00025
TXN004251,M0026,2024-06-26 2:00:00,730.39,EUR,crypto,successful,,Canada,C00623
TXN004252,M0090,2024-06-26 3:00:00,411.98,NGN,bank_transfer,successful,,USA,C00886
TXN004253,M0030,2024-06-26 4:00:00,888.22,USD,crypto,successful,,Kenya,C00209
TXN004254,M0081,2024-06-26 5:00:00,863.3,KES,mobile_money,successful,,Germany,C00393
TXN004255,M0079,2024-06-26 6:00:00,682.02,KES,bank_transfer,successful,,Germany,C00643
TXN004256,M0087,2024-06-26 7:00:00,378.51,GBP,credit_card,successful,,Kenya,C00777
TXN004257,M0001,2024-06-26 8:00:00,722.55,USD,credit_card,successful,,Nigeria,C00739
TXN004258,M0044,2024-06-26 9:00:00,107.37,USD,mobile_money,failed,,Canada,C00246
TXN004259,M0063,2024-06-26 10:00:00,309.54,KES,credit_card,successful,,Canada,C00852
TXN004260,M0078,2024-06-26 11:00:00,442.51,KES,crypto,successful,,Nigeria,C00863
TXN004261,M0009,2024-06-26 12:00:00,469.8,NGN,crypto,failed,,Kenya,C00035
TXN004262,M0029,2024-06-26 13:00:00,161.22,GBP,credit_card,failed,,USA,C00810
TXN004263,M0066,2024-06-26 14:00:00,63.08,USD,mobile_money,successful,,UK,C00551
TXN004264,M0028,2024-06-26 15:00:00,880.11,EUR,crypto,failed,,Canada,C00342
TXN004265,M0024,2024-06-26 16:00:00,154.22,USD,bank_transfer,failed,,USA,C00880
TXN004266,M0035,2024-06-26 17:00:00,175.03,GBP,crypto,failed,,USA,C00578
TXN004267,M0058,2024-06-26 18:00:00,117.99,EUR,bank_transfer,successful,,Nigeria,C00867
TXN004268,M0074,2024-06-26 19:00:00,779.14,GBP,bank_transfer,chargeback,,UK,C00522
TXN004269,M0092,2024-06-26 20:00:00,673.61,GBP,credit_card,successful,,Kenya,C00896
TXN004270,M0083,2024-06-26 21:00:00,646.9,GBP,bank_transfer,successful,,Canada,C00229
TXN004271,M0091,2024-06-26 22:00:00,358.01,USD,credit_card,successful,,Kenya,C00659
TXN004272,M0054,2024-06-26 23:00:00,813.14,GBP,crypto,successful,,Germany,C00172
TXN004273,M0019,2024-06-27 0:00:00,877.87,USD,mobile_money,failed,,Kenya,C00827
TXN004274,M0075,2024-06-27 1:00:00,674.32,KES,bank_transfer,successful,,Germany,C00882
TXN004275,M0029,2024-06-27 2:00:00,974.96,NGN,bank_transfer,successful,,Nigeria,C00934
TXN004276,M0019,2024-06-27 3:00:00,972.47,USD,bank_transfer,successful,,Germany,C00555
TXN004277,M0042,2024-06-27 4:00:00,87.41,KES,crypto,successful,,Kenya,C00028
TXN004278,M0008,2024-06-27 5:00:00,197.36,GBP,crypto,successful,,Canada,C00018
TXN004279,M0084,2024-06-27 6:00:00,168.82,USD,credit_card,successful,,Canada,C00484
TXN004280,M0031,2024-06-27 7:00:00,405.6,KES,bank_transfer,successful,,Canada,C00730
TXN004281,M0078,2024-06-27 8:00:00,533.78,NGN,mobile_money,refunded,,Germany,C00849
TXN004282,M0053,2024-06-27 9:00:00,642.63,GBP,mobile_money,successful,,Canada,C00162
TXN004283,M0012,2024-06-27 10:00:00,875.94,GBP,crypto,successful,,Nigeria,C00343
TXN004284,M0038,2024-06-27 11:00:00,594.96,KES,mobile_money,successful,,UK,C00622
TXN004285,M0091,2024-06-27 12:00:00,611.05,GBP,credit_card,successful,,UK,C00009
TXN004286,M0098,2024-06-27 13:00:00,180.4,EUR,mobile_money,successful,,Nigeria,C00600
TXN004287,M0065,2024-06-27 14:00:00,96.33,EUR,mobile_money,successful,,Germany,C00652
TXN004288,M0097,2024-06-27 15:00:00,996.3,NGN,bank_transfer,successful,,Kenya,C00603
TXN004289,M0089,2024-06-27 16:00:00,303.96,GBP,crypto,successful,,Kenya,C00871
TXN004290,M0022,2024-06-27 17:00:00,308.31,USD,crypto,successful,,Kenya,C00568
TXN004291,M0089,2024-06-27 18:00:00,636.46,NGN,crypto,successful,,USA,C00262
TXN004292,M0071,2024-06-27 19:00:00,701.87,GBP,crypto,successful,,Nigeria,C00944
TXN004293,M0025,2024-06-27 20:00:00,337.69,KES,crypto,successful,,USA,C00142
TXN004294,M0003,2024-06-27 21:00:00,437.33,GBP,credit_card,successful,,Germany,C00253
TXN004295,M0048,2024-06-27 22:00:00,348.52,KES,credit_card,successful,,Germany,C00377
TXN004296,M0060,2024-06-27 23:00:00,498.6,KES,credit_card,successful,,Kenya,C00507
TXN004297,M0067,2024-06-28 0:00:00,463.34,GBP,crypto,successful,,UK,C00063
TXN004298,M0056,2024-06-28 1:00:00,743.39,GBP,bank_transfer,failed,,Kenya,C00622
TXN004299,M0068,2024-06-28 2:00:00,283.1,GBP,bank_transfer,successful,,Kenya,C00725
TXN004300,M0043,2024-06-28 3:00:00,230.03,GBP,crypto,successful,,Canada,C00594
TXN004301,M0028,2024-06-28 4:00:00,86.65,NGN,credit_card,successful,,Kenya,C00695
TXN004302,M0020,2024-06-28 5:00:00,673.18,NGN,bank_transfer,successful,,Canada,C00280
TXN004303,M0090,2024-06-28 6:00:00,990,USD,crypto,successful,,Canada,C00446
TXN004304,M0009,2024-06-28 7:00:00,239.84,NGN,credit_card,failed,,Canada,C00833
TXN004305,M0099,2024-06-28 8:00:00,452.83,USD,crypto,failed,,Nigeria,C00164
TXN004306,M0036,2024-06-28 9:00:00,788.29,KES,mobile_money,successful,,Kenya,C00905
TXN004307,M0001,2024-06-28 10:00:00,608.1,NGN,crypto,successful,,Kenya,C00056
TXN004308,M0011,2024-06-28 11:00:00,136.13,KES,bank_transfer,successful,,Kenya,C00207
TXN004309,M0025,2024-06-28 12:00:00,584.57,EUR,credit_card,successful,,Germany,C00460
TXN004310,M0054,2024-06-28 13:00:00,30.42,NGN,mobile_money,successful,,Germany,C00705
TXN004311,M0033,2024-06-28 14:00:00,922.88,NGN,credit_card,chargeback,,Kenya,C00276
TXN004312,M0003,2024-06-28 15:00:00,351.01,KES,credit_card,successful,,UK,C00375
TXN004313,M0028,2024-06-28 16:00:00,18.76,USD,crypto,successful,,Germany,C00489
TXN004314,M0008,2024-06-28 17:00:00,371.2,KES,credit_card,successful,,Canada,C00443
TXN004315,M0035,2024-06-28 18:00:00,450.71,GBP,mobile_money,successful,,Kenya,C00152
TXN004316,M0013,2024-06-28 19:00:00,977.22,KES,mobile_money,refunded,,Kenya,C00814
TXN004317,M0001,2024-06-28 20:00:00,940.28,KES,crypto,chargeback,,Germany,C00052
TXN004318,M0029,2024-06-28 21:00:00,409.2,EUR,mobile_money,successful,,UK,C00525
TXN004319,M0007,2024-06-28 22:00:00,235.27,NGN,bank_transfer,failed,,Canada,C00448
TXN004320,M0086,2024-06-28 23:00:00,286.5,KES,crypto,successful,,Kenya,C00826
TXN004321,M0004,2024-06-29 0:00:00,205.83,GBP,bank_transfer,failed,Card expired,Nigeria,C00140
TXN004322,M0012,2024-06-29 1:00:00,583.55,NGN,crypto,successful,,Nigeria,C00055
TXN004323,M0012,2024-06-29 2:00:00,931.09,USD,credit_card,successful,,UK,C00852
TXN004324,M0019,2024-06-29 3:00:00,74.51,USD,bank_transfer,successful,,Nigeria,C00432
TXN004325,M0054,2024-06-29 4:00:00,652.25,USD,mobile_money,successful,,Germany,C00697
TXN004326,M0050,2024-06-29 5:00:00,681.39,KES,bank_transfer,successful,,Nigeria,C00639
TXN004327,M0051,2024-06-29 6:00:00,208.08,NGN,credit_card,successful,,USA,C00521
TXN004328,M0076,2024-06-29 7:00:00,831.12,GBP,credit_card,successful,,Germany,C00901
TXN004329,M0002,2024-06-29 8:00:00,820.38,GBP,credit_card,successful,,Kenya,C00306
TXN004330,M0043,2024-06-29 9:00:00,722.1,GBP,mobile_money,successful,,Nigeria,C00860
TXN004331,M0045,2024-06-29 10:00:00,918.96,USD,credit_card,successful,,USA,C00732
TXN004332,M0076,2024-06-29 11:00:00,492.55,NGN,credit_card,successful,,USA,C00262
TXN004333,M0056,2024-06-29 12:00:00,350.88,EUR,mobile_money,successful,,Kenya,C00806
TXN004334,M0087,2024-06-29 13:00:00,493.36,KES,mobile_money,successful,,Kenya,C00716
TXN004335,M0047,2024-06-29 14:00:00,681.84,GBP,mobile_money,successful,,UK,C00714
TXN004336,M0010,2024-06-29 15:00:00,255.79,EUR,bank_transfer,refunded,,USA,C00182
TXN004337,M0044,2024-06-29 16:00:00,906.73,USD,credit_card,successful,,Kenya,C00145
TXN004338,M0098,2024-06-29 17:00:00,134.42,EUR,mobile_money,successful,,UK,C00358
TXN004339,M0075,2024-06-29 18:00:00,679.14,NGN,credit_card,successful,,UK,C00086
TXN004340,M0012,2024-06-29 19:00:00,748.95,NGN,credit_card,successful,,Kenya,C00100
TXN004341,M0051,2024-06-29 20:00:00,412.27,GBP,mobile_money,successful,,Kenya,C00748
TXN004342,M0086,2024-06-29 21:00:00,171.05,GBP,bank_transfer,successful,,UK,C00520
TXN004343,M0005,2024-06-29 22:00:00,801.94,KES,crypto,successful,,Germany,C00781
TXN004344,M0063,2024-06-29 23:00:00,722.3,GBP,mobile_money,successful,,Nigeria,C00774
TXN004345,M0081,2024-06-30 0:00:00,133.18,GBP,mobile_money,successful,,USA,C00622
TXN004346,M0081,2024-06-30 1:00:00,838.29,EUR,crypto,successful,,Germany,C00349
TXN004347,M0056,2024-06-30 2:00:00,730.29,NGN,crypto,successful,,USA,C00150
TXN004348,M0035,2024-06-30 3:00:00,374.14,KES,crypto,successful,,Kenya,C00888
TXN004349,M0056,2024-06-30 4:00:00,834.44,NGN,mobile_money,successful,,Canada,C00392
TXN004350,M0053,2024-06-30 5:00:00,568.29,NGN,credit_card,successful,,Kenya,C00233
TXN004351,M0070,2024-06-30 6:00:00,258.28,GBP,mobile_money,failed,,USA,C00939
TXN004352,M0033,2024-06-30 7:00:00,705.85,USD,credit_card,successful,,UK,C00144
TXN004353,M0080,2024-06-30 8:00:00,996.02,GBP,mobile_money,chargeback,,UK,C00937
TXN004354,M0097,2024-06-30 9:00:00,754.96,USD,mobile_money,successful,,UK,C00115
TXN004355,M0043,2024-06-30 10:00:00,875.07,EUR,bank_transfer,successful,,Canada,C00897
TXN004356,M0062,2024-06-30 11:00:00,616.43,EUR,mobile_money,successful,,USA,C00418
TXN004357,M0074,2024-06-30 12:00:00,676.76,USD,bank_transfer,successful,,Germany,C00163
TXN004358,M0008,2024-06-30 13:00:00,736.35,NGN,bank_transfer,successful,,Germany,C00991
TXN004359,M0069,2024-06-30 14:00:00,549.27,USD,bank_transfer,successful,,USA,C00979
TXN004360,M0089,2024-06-30 15:00:00,145.29,NGN,mobile_money,successful,,Germany,C00963
TXN004361,M0074,2024-06-30 16:00:00,544.56,KES,credit_card,successful,,UK,C00527
TXN004362,M0013,2024-06-30 17:00:00,311.99,GBP,credit_card,successful,,Canada,C00641
TXN004363,M0009,2024-06-30 18:00:00,587.93,NGN,credit_card,successful,,Canada,C00981
TXN004364,M0011,2024-06-30 19:00:00,269.69,GBP,credit_card,successful,,Germany,C00645
TXN004365,M0048,2024-06-30 20:00:00,946.24,GBP,bank_transfer,successful,,Canada,C00602
TXN004366,M0077,2024-06-30 21:00:00,754.15,EUR,mobile_money,successful,,Kenya,C00771
TXN004367,M0058,2024-06-30 22:00:00,135.26,EUR,mobile_money,successful,,Nigeria,C00295
TXN004368,M0004,2024-06-30 23:00:00,774.51,GBP,crypto,successful,,Nigeria,C00896
TXN004369,M0025,2024-07-01 0:00:00,10.7,KES,mobile_money,failed,Insufficient funds,Canada,C00630
TXN004370,M0012,2024-07-01 1:00:00,282.63,KES,bank_transfer,successful,,Nigeria,C00130
TXN004371,M0070,2024-07-01 2:00:00,501.57,KES,bank_transfer,failed,,USA,C00393
TXN004372,M0092,2024-07-01 3:00:00,612.65,GBP,credit_card,chargeback,,Germany,C00432
TXN004373,M0017,2024-07-01 4:00:00,44.67,GBP,crypto,successful,,Nigeria,C00493
TXN004374,M0077,2024-07-01 5:00:00,287.92,USD,bank_transfer,successful,,Germany,C00249
TXN004375,M0071,2024-07-01 6:00:00,545,NGN,bank_transfer,successful,,Germany,C00931
TXN004376,M0062,2024-07-01 7:00:00,312.05,KES,crypto,successful,,Nigeria,C00793
TXN004377,M0039,2024-07-01 8:00:00,433.95,NGN,crypto,successful,,Kenya,C00865
TXN004378,M0085,2024-07-01 9:00:00,348.45,USD,crypto,successful,,Germany,C00825
TXN004379,M0019,2024-07-01 10:00:00,911.74,KES,credit_card,successful,,Nigeria,C00303
TXN004380,M0093,2024-07-01 11:00:00,423.07,KES,crypto,successful,,USA,C00389
TXN004381,M0048,2024-07-01 12:00:00,950.8,GBP,crypto,successful,,UK,C00087
TXN004382,M0081,2024-07-01 13:00:00,915.64,GBP,bank_transfer,successful,,Germany,C00823
TXN004383,M0044,2024-07-01 14:00:00,828.62,NGN,bank_transfer,successful,,Germany,C00849
TXN004384,M0020,2024-07-01 15:00:00,907.2,KES,crypto,successful,,Nigeria,C00845
TXN004385,M0066,2024-07-01 16:00:00,289.04,NGN,mobile_money,successful,,Canada,C00978
TXN004386,M0004,2024-07-01 17:00:00,401.85,USD,credit_card,failed,,Nigeria,C00886
TXN004387,M0037,2024-07-01 18:00:00,431.28,USD,crypto,successful,,USA,C00347
TXN004388,M0084,2024-07-01 19:00:00,868.1,KES,bank_transfer,successful,,USA,C00802
TXN004389,M0088,2024-07-01 20:00:00,539.07,EUR,crypto,failed,,UK,C00490
TXN004390,M0059,2024-07-01 21:00:00,471.28,NGN,credit_card,failed,,Germany,C00435
TXN004391,M0087,2024-07-01 22:00:00,227.8,GBP,bank_transfer,successful,,Kenya,C00903
TXN004392,M0027,2024-07-01 23:00:00,774.08,GBP,credit_card,successful,,Nigeria,C00671
TXN004393,M0078,2024-07-02 0:00:00,850.23,GBP,credit_card,successful,,USA,C00556
TXN004394,M0060,2024-07-02 1:00:00,923.05,GBP,bank_transfer,successful,,Kenya,C00728
TXN004395,M0065,2024-07-02 2:00:00,25.24,USD,bank_transfer,failed,,Germany,C00243
TXN004396,M0065,2024-07-02 3:00:00,207.78,GBP,crypto,successful,,Nigeria,C00209
TXN004397,M0059,2024-07-02 4:00:00,843.12,USD,bank_transfer,successful,,Nigeria,C00565
TXN004398,M0001,2024-07-02 5:00:00,757.47,GBP,bank_transfer,successful,,UK,C00841
TXN004399,M0006,2024-07-02 6:00:00,576.42,NGN,credit_card,successful,,Nigeria,C00115
TXN004400,M0017,2024-07-02 7:00:00,800.57,USD,crypto,successful,,Canada,C00831
TXN004401,M0010,2024-07-02 8:00:00,744.09,GBP,mobile_money,successful,,Canada,C00893
TXN004402,M0066,2024-07-02 9:00:00,861.92,USD,mobile_money,successful,,Germany,C00154
TXN004403,M0026,2024-07-02 10:00:00,923.95,KES,mobile_money,successful,,Kenya,C00555
TXN004404,M0095,2024-07-02 11:00:00,897.47,EUR,credit_card,successful,,Kenya,C00538
TXN004405,M0071,2024-07-02 12:00:00,630.8,GBP,crypto,successful,,Germany,C00121
TXN004406,M0031,2024-07-02 13:00:00,326.53,USD,credit_card,failed,,Germany,C00267
TXN004407,M0006,2024-07-02 14:00:00,511.53,NGN,crypto,failed,,Germany,C00327
TXN004408,M0070,2024-07-02 15:00:00,353.21,USD,credit_card,successful,,Kenya,C00235
TXN004409,M0063,2024-07-02 16:00:00,72.72,GBP,bank_transfer,successful,,Kenya,C00205
TXN004410,M0071,2024-07-02 17:00:00,232.47,NGN,crypto,successful,,Nigeria,C00512
TXN004411,M0055,2024-07-02 18:00:00,713.3,KES,crypto,successful,,UK,C00528
TXN004412,M0019,2024-07-02 19:00:00,621.05,KES,mobile_money,successful,,UK,C00439
TXN004413,M0010,2024-07-02 20:00:00,914.66,KES,credit_card,successful,,Kenya,C00932
TXN004414,M0098,2024-07-02 21:00:00,92.4,EUR,bank_transfer,successful,,USA,C00949
TXN004415,M0056,2024-07-02 22:00:00,394.02,KES,crypto,successful,,USA,C00366
TXN004416,M0084,2024-07-02 23:00:00,337.29,EUR,crypto,successful,,Canada,C00030
TXN004417,M0059,2024-07-03 0:00:00,745.8,KES,mobile_money,successful,,Kenya,C00238
TXN004418,M0088,2024-07-03 1:00:00,621.92,USD,credit_card,successful,,Germany,C00038
TXN004419,M0039,2024-07-03 2:00:00,226.8,USD,crypto,successful,,USA,C00576
TXN004420,M0065,2024-07-03 3:00:00,41.83,KES,crypto,successful,,UK,C00160
TXN004421,M0091,2024-07-03 4:00:00,246.18,NGN,credit_card,successful,,UK,C00018
TXN004422,M0033,2024-07-03 5:00:00,847.13,USD,crypto,successful,,USA,C00931
TXN004423,M0012,2024-07-03 6:00:00,975.95,GBP,mobile_money,failed,,Kenya,C00358
TXN004424,M0026,2024-07-03 7:00:00,970.44,GBP,crypto,successful,,Canada,C00560
TXN004425,M0034,2024-07-03 8:00:00,442.49,NGN,credit_card,successful,,UK,C00435
TXN004426,M0026,2024-07-03 9:00:00,843.74,GBP,mobile_money,successful,,Germany,C00863
TXN004427,M0099,2024-07-03 10:00:00,150.04,USD,credit_card,successful,,UK,C00753
TXN004428,M0018,2024-07-03 11:00:00,684.1,NGN,crypto,successful,,Germany,C00596
TXN004429,M0043,2024-07-03 12:00:00,782.26,KES,bank_transfer,failed,,USA,C00844
TXN004430,M0029,2024-07-03 13:00:00,262.69,NGN,crypto,successful,,Kenya,C00480
TXN004431,M0070,2024-07-03 14:00:00,516.3,USD,credit_card,successful,,Canada,C00711
TXN004432,M0044,2024-07-03 15:00:00,317.51,USD,bank_transfer,successful,,Canada,C00460
TXN004433,M0005,2024-07-03 16:00:00,428.68,NGN,credit_card,successful,,Germany,C00402
TXN004434,M0005,2024-07-03 17:00:00,880.4,GBP,crypto,successful,,Canada,C00328
TXN004435,M0055,2024-07-03 18:00:00,211.54,USD,crypto,failed,,UK,C00896
TXN004436,M0035,2024-07-03 19:00:00,531.12,GBP,crypto,successful,,Nigeria,C00109
TXN004437,M0077,2024-07-03 20:00:00,59.78,KES,bank_transfer,chargeback,,Canada,C00388
TXN004438,M0098,2024-07-03 21:00:00,928.63,KES,bank_transfer,successful,,USA,C00974
TXN004439,M0028,2024-07-03 22:00:00,925.27,EUR,crypto,successful,,Canada,C00855
TXN004440,M0010,2024-07-03 23:00:00,93.89,GBP,mobile_money,successful,,Canada,C00926
TXN004441,M0030,2024-07-04 0:00:00,661.28,GBP,mobile_money,successful,,Kenya,C00889
TXN004442,M0040,2024-07-04 1:00:00,223.39,USD,crypto,successful,,Germany,C00942
TXN004443,M0011,2024-07-04 2:00:00,79.09,EUR,credit_card,successful,,Canada,C00405
TXN004444,M0071,2024-07-04 3:00:00,858.96,EUR,credit_card,successful,,Germany,C00008
TXN004445,M0043,2024-07-04 4:00:00,568.39,KES,bank_transfer,successful,,USA,C00988
TXN004446,M0002,2024-07-04 5:00:00,253.93,USD,mobile_money,successful,,UK,C00884
TXN004447,M0071,2024-07-04 6:00:00,992.01,NGN,mobile_money,successful,,Nigeria,C00720
TXN004448,M0010,2024-07-04 7:00:00,768.64,KES,mobile_money,successful,,UK,C00939
TXN004449,M0018,2024-07-04 8:00:00,528.05,NGN,credit_card,successful,,USA,C00223
TXN004450,M0038,2024-07-04 9:00:00,732.44,KES,credit_card,successful,,USA,C00272
TXN004451,M0044,2024-07-04 10:00:00,114.83,KES,crypto,successful,,USA,C00539
TXN004452,M0072,2024-07-04 11:00:00,396.55,USD,bank_transfer,successful,,Nigeria,C00046
TXN004453,M0097,2024-07-04 12:00:00,118.55,NGN,mobile_money,successful,,UK,C00210
TXN004454,M0010,2024-07-04 13:00:00,645.9,USD,crypto,successful,,Nigeria,C00988
TXN004455,M0034,2024-07-04 14:00:00,542.63,EUR,mobile_money,successful,,Germany,C00021
TXN004456,M0046,2024-07-04 15:00:00,273.36,USD,bank_transfer,refunded,,Germany,C00439
TXN004457,M0053,2024-07-04 16:00:00,885.58,USD,credit_card,successful,,UK,C00390
TXN004458,M0026,2024-07-04 17:00:00,595.35,USD,credit_card,successful,,Germany,C00779
TXN004459,M0031,2024-07-04 18:00:00,532.44,NGN,mobile_money,failed,,Kenya,C00133
TXN004460,M0006,2024-07-04 19:00:00,13.98,GBP,crypto,successful,,Canada,C00331
TXN004461,M0018,2024-07-04 20:00:00,939.43,EUR,credit_card,successful,,Nigeria,C00585
TXN004462,M0043,2024-07-04 21:00:00,957.95,USD,credit_card,successful,,USA,C00512
TXN004463,M0033,2024-07-04 22:00:00,528.48,GBP,bank_transfer,failed,,Canada,C00540
TXN004464,M0061,2024-07-04 23:00:00,478.81,GBP,credit_card,successful,,Nigeria,C00661
TXN004465,M0005,2024-07-05 0:00:00,756.89,KES,mobile_money,successful,,UK,C00894
TXN004466,M0061,2024-07-05 1:00:00,360.93,KES,bank_transfer,successful,,Kenya,C00586
TXN004467,M0071,2024-07-05 2:00:00,221.6,GBP,bank_transfer,successful,,Nigeria,C00888
TXN004468,M0006,2024-07-05 3:00:00,795.26,GBP,credit_card,successful,,Nigeria,C00800
TXN004469,M0008,2024-07-05 4:00:00,86.68,EUR,bank_transfer,successful,,USA,C00202
TXN004470,M0010,2024-07-05 5:00:00,936.21,GBP,crypto,successful,,Kenya,C00131
TXN004471,M0078,2024-07-05 6:00:00,52.09,KES,bank_transfer,successful,,Kenya,C00378
TXN004472,M0055,2024-07-05 7:00:00,247.66,EUR,bank_transfer,successful,,USA,C00541
TXN004473,M0098,2024-07-05 8:00:00,312.88,USD,mobile_money,successful,,USA,C00287
TXN004474,M0022,2024-07-05 9:00:00,398.19,GBP,crypto,successful,,Germany,C00345
TXN004475,M0036,2024-07-05 10:00:00,945.48,GBP,credit_card,chargeback,,UK,C00165
TXN004476,M0061,2024-07-05 11:00:00,551.88,GBP,credit_card,successful,,UK,C00073
TXN004477,M0077,2024-07-05 12:00:00,504,NGN,credit_card,successful,,Nigeria,C00291
TXN004478,M0008,2024-07-05 13:00:00,764.89,KES,bank_transfer,chargeback,,USA,C00317
TXN004479,M0088,2024-07-05 14:00:00,708.77,GBP,crypto,successful,,UK,C00938
TXN004480,M0064,2024-07-05 15:00:00,132.88,USD,bank_transfer,successful,,Nigeria,C00512
TXN004481,M0035,2024-07-05 16:00:00,392.78,GBP,credit_card,successful,,Canada,C00111
TXN004482,M0012,2024-07-05 17:00:00,954.16,KES,credit_card,successful,,Nigeria,C00716
TXN004483,M0009,2024-07-05 18:00:00,549.69,KES,mobile_money,successful,,UK,C00131
TXN004484,M0026,2024-07-05 19:00:00,393.78,EUR,bank_transfer,successful,,Kenya,C00744
TXN004485,M0063,2024-07-05 20:00:00,231.66,NGN,mobile_money,successful,,Germany,C00286
TXN004486,M0092,2024-07-05 21:00:00,530.59,NGN,mobile_money,successful,,USA,C00981
TXN004487,M0005,2024-07-05 22:00:00,913.28,NGN,credit_card,successful,,Nigeria,C00771
TXN004488,M0015,2024-07-05 23:00:00,266,USD,credit_card,failed,,UK,C00190
TXN004489,M0037,2024-07-06 0:00:00,546.91,GBP,credit_card,successful,,Canada,C00184
TXN004490,M0013,2024-07-06 1:00:00,421.16,KES,bank_transfer,successful,,USA,C00374
TXN004491,M0077,2024-07-06 2:00:00,499.92,EUR,mobile_money,successful,,Canada,C00634
TXN004492,M0075,2024-07-06 3:00:00,184.96,NGN,mobile_money,failed,,USA,C00689
TXN004493,M0041,2024-07-06 4:00:00,11.07,USD,crypto,successful,,Kenya,C00158
TXN004494,M0033,2024-07-06 5:00:00,732.28,KES,bank_transfer,failed,Fraud detected,USA,C00461
